LG14_#206_82.6298876756818cM_32265,LG14_#232_79.0177133035754cM_47747
LG14_#204_81.2132022140043cM_8138,LG14_#224_77.4249983867527cM_43996
LG14_#205_81.9178562335156cM_2831,LG14_#226_77.6843765328062cM_8202
LG14_#207_82.6298877756818cM_2479,LG14_#243_82.6150312200758cM_22364
LG14_#210_84.0449429077577cM_26323,*
LG14_#209_83.3337286613031cM_37709,*
LG14_#211_84.0449430077577cM_31622,*
LG14_#208_83.3337285613031cM_26976,*
LG14_#213_84.7548217737929cM_33108,LG14_#233_79.3728477331754cM_12587
LG14_#214_84.7548218737929cM_25154,LG14_#244_82.6150313200758cM_42709
LG14_#216_86.1800244883457cM_22941,LG14_#247_83.2863519388316cM_53109
LG14_#212_84.0449431077577cM_15370,*
LG14_#215_85.4663642950543cM_3442,*
LG14_#217_86.8933474552697cM_7557,LG14_#251_84.0898541998966cM_43712
LG14_#219_90.5775202273076cM_4804,*
LG14_#220_90.5775203273076cM_20224,*
LG14_#222_90.5775205273076cM_9332,LG14_#253_85.4210101204998cM_17888
LG14_#221_90.5775204273076cM_31189,*
LG14_#218_87.6070911356516cM_667,*
LG14_#223_90.5775206273076cM_5456,LG14_#263_87.5552522879899cM_8573
LG14_#226_92.0281762996742cM_39918,LG14_#264_87.5552523879899cM_3376
LG14_#227_92.0281763996742cM_9426,LG14_#265_87.5552524879899cM_42732
LG14_#224_90.5775207273076cM_16551,*
LG14_#229_93.4793030765599cM_25617,*
LG14_#225_92.0281761996742cM_34865,*
LG14_#230_94.1787962567938cM_43117,*
LG14_#232_94.8874609466671cM_5359,LG14_#267_87.5552526879899cM_7412
LG14_#228_93.4793029765599cM_23024,*
LG14_#233_94.8874610466671cM_45888,LG14_#268_88.3516262945497cM_18993
LG14_#235_94.8874612466671cM_36899,LG14_#257_86.2143073764733cM_3409
LG14_#234_94.8874611466671cM_11669,LG14_#261_87.4169567248922cM_54707
LG14_#236_95.9261424359769cM_8885,LG14_#266_87.5552525879899cM_51838
LG14_#238_97.000207442988cM_20056,LG14_#282_89.3925567571266cM_35573
LG14_#237_95.9261425359769cM_9328,LG14_#270_88.6086579374276cM_7733
LG14_#231_94.1787963567938cM_10513,*
LG14_#240_97.000207642988cM_34476,LG14_#277_88.8688091877967cM_52960
LG14_#241_98.8970950446637cM_31836,LG14_#286_90.9870673223148cM_5114
LG14_#239_97.000207542988cM_39854,*
LG14_#244_99.877524510076cM_11166,LG14_#297_94.4600791789042cM_17240
LG14_#242_98.8970951446637cM_42940,*
LG14_#245_100.60569443122cM_29164,*
LG14_#247_100.60569463122cM_19516,LG14_#291_93.399688496854cM_45577
LG14_#248_101.822148445088cM_22521,LG14_#292_93.9281766431607cM_48450
LG14_#249_101.822148545088cM_22243,LG14_#290_93.1522045922672cM_6874
LG14_#243_99.877524410076cM_41757,*
LG14_#250_102.536411991323cM_42610,*
LG14_#252_103.615146138887cM_33306,LG14_#298_94.4600792789041cM_7680
LG14_#246_100.60569453122cM_39639,*
LG14_#253_104.720910693065cM_44614,LG14_#300_94.9805793473161cM_47398
LG14_#255_106.519359081874cM_18126,LG14_#306_97.1409873372512cM_39818
LG14_#251_102.536412091323cM_9792,*
LG14_#257_107.727554865597cM_22974,LG14_#307_98.3368897023976cM_48228
LG14_#254_105.464275941642cM_17615,*
LG14_#258_108.467381792577cM_32714,LG14_#310_99.2115027090153cM_47059
LG14_#256_106.519359181874cM_39689,*
LG14_#261_109.781166673789cM_38501,LG14_#314_100.000266852547cM_37900
LG14_#260_109.781166573789cM_12479,LG14_#326_101.508126597275cM_41429
LG14_#263_109.781166873789cM_2537,LG14_#313_100.000266752547cM_6655
LG14_#264_111.22583493884cM_37697,LG14_#319_100.76164823064cM_7453
LG14_#262_109.781166773789cM_30729,*
LG14_#259_108.467381892577cM_1275,*
LG14_#265_111.22583503884cM_24159,LG14_#311_100.000266552547cM_32933
LG14_#267_112.21463309562cM_10212,LG14_#321_101.094991122961cM_1146
LG14_#268_112.21463319562cM_2281,LG14_#318_100.76164813064cM_44922
LG14_#266_111.22583513884cM_28937,*
LG14_#271_113.330479166219cM_44748,LG14_#325_101.508126497275cM_26015
LG14_#272_113.330479266219cM_44767,*
LG14_#269_112.21463329562cM_19420,*
LG14_#273_113.330479366219cM_32425,LG14_#323_101.508126297275cM_40617
LG14_#270_113.330479066219cM_39860,*
LG14_#275_114.101958768003cM_6940,LG14_#328_101.748401991171cM_38999
LG14_#276_114.101958868003cM_28416,LG14_#320_101.02559586534cM_14835
LG14_#278_117.62591726824cM_39050,LG14_#336_103.700143162703cM_11620
LG14_#277_117.62591716824cM_17171,*
LG14_#279_118.483493425865cM_7896,LG14_#334_103.427397737373cM_37213
LG14_#280_119.19537564859cM_8799,LG14_#338_104.55552942836cM_18582
LG14_#281_119.19537574859cM_35409,LG14_#355_108.121525950076cM_4326
LG14_#282_119.19537584859cM_5013,LG14_#348_106.656832224309cM_40074
LG14_#274_114.101958668003cM_6491,*
LG14_#284_119.19537604859cM_22019,LG14_#350_106.656832424309cM_33347
LG14_#283_119.19537594859cM_11751,LG14_#341_104.55552972836cM_55745
LG14_#286_120.870899109439cM_40992,LG14_#357_109.366201513924cM_15951
LG14_#285_119.19537614859cM_9158,LG14_#346_106.656832024309cM_33681
LG14_#288_125.251096882135cM_19189,*
LG14_#289_126.000130181482cM_24315,*
LG14_#290_127.613987121072cM_28756,*
LG14_#292_134.095352794151cM_29757,LG14_#366_120.624706645191cM_33722
LG14_#287_122.613759666363cM_17533,*
LG14_#291_128.101912132606cM_8637,LG14_#364_116.225422549794cM_26306
LG14_#293_134.095352894151cM_16069,LG14_#368_120.624706845191cM_37387
LG14_#294_135.997907919748cM_38136,LG14_#369_120.888103312156cM_18913
LG14_#296_136.813422567895cM_34714,*
LG14_#297_137.603260286008cM_2458,LG14_#371_121.952852104135cM_17245
LG14_#299_142.309699635778cM_21149,LG14_#375_126.242127351926cM_53479
LG14_#295_135.997908019748cM_24010,*
LG14_#301_143.83024001615cM_6176,LG14_#379_127.468184307852cM_19163
LG14_#300_142.309699735778cM_31787,LG14_#376_126.242127451926cM_44664
LG14_#298_139.125936585261cM_10734,*
LG14_#302_143.83024011615cM_36958,LG14_#381_129.560313153422cM_37846
LG14_#304_145.277282287877cM_14274,LG14_#388_130.902397639802cM_43351
LG14_#305_146.706864820693cM_11394,LG14_#398_134.44549326906cM_52553
LG14_#303_145.277282187877cM_23344,*
LG14_#306_146.706864920693cM_15541,*
LG14_#309_148.510262869833cM_23310,LG14_#391_134.44549256906cM_45661
LG14_#308_147.438043719156cM_15860,LG14_#396_134.44549306906cM_47614
LG14_#307_146.706865020693cM_19903,*
LG14_#310_159.886367692529cM_21274,*
LG15_#1_0cM_32414,*
LG14_#312_164.462483273781cM_18367,*
LG15_#2_0.328513896855729cM_27386,*
LG14_#311_162.943265438394cM_3635,*
LG15_#4_12.753642697522cM_46499,*
LG15_#3_10.8964165956161cM_36954,*
LG15_#6_13.9959934119302cM_11347,*
LG15_#5_13.9959933119302cM_47189,*
LG15_#8_17.4316321039865cM_6034,*
LG15_#9_26.4087187459731cM_46659,LG15_#24_7.98013979081987cM_34623
LG15_#11_30.4013308779942cM_24698,LG15_#16_6.25739317275401cM_26877
LG15_#12_30.4013309779942cM_13799,LG15_#18_6.77965797973086cM_14963
LG15_#10_29.1092637419121cM_9374,*
LG15_#7_13.9959935119302cM_44258,*
LG15_#15_30.4013312779942cM_9165,LG15_#10_6.257392572754cM_23070
LG15_#14_30.4013311779942cM_78,*
LG15_#16_30.4013313779942cM_24350,LG15_#11_6.257392672754cM_46459
LG15_#13_30.4013310779942cM_4859,*
LG15_#19_30.4013316779942cM_9084,LG15_#8_6.1945761333812cM_27192
LG15_#17_30.4013314779942cM_10974,*
LG15_#21_30.4013318779942cM_26705,LG15_#22_6.77965837973087cM_45579
LG15_#22_30.4013319779942cM_35934,*
LG15_#20_30.4013317779942cM_15152,*
LG15_#24_30.4013321779942cM_15534,LG15_#9_6.25739247275399cM_24000
LG15_#18_30.4013315779942cM_20394,*
LG15_#23_30.4013320779942cM_34779,*
LG15_#26_30.4013323779943cM_2962,LG15_#5_5.99510898815353cM_45151
LG15_#28_32.0939325396681cM_15677,LG15_#17_6.25739327275402cM_15319
LG15_#27_32.0939324396681cM_27398,*
LG15_#25_30.4013322779942cM_13491,*
LG15_#30_34.7047320876186cM_20915,LG15_#29_9.31350163647396cM_55137
LG15_#29_34.7047319876186cM_38726,LG15_#26_7.98013999081987cM_45288
LG15_#32_34.7047322876186cM_41675,LG15_#30_9.61019145457497cM_23693
LG15_#31_34.7047321876186cM_15462,LG15_#27_8.35502301926581cM_21472
LG15_#35_37.1673206797069cM_12973,LG15_#32_12.3302865495288cM_46664
LG15_#36_41.3661478205554cM_17253,LG15_#34_13.0232660066994cM_14350
LG15_#34_36.1074263199947cM_15741,*
LG15_#37_41.3661479205554cM_37624,LG15_#35_13.0232661066994cM_10259
LG15_#33_36.1074262199947cM_23564,*
LG15_#38_42.8233473917851cM_15772,*
LG15_#41_46.2711412829491cM_38816,LG15_#39_14.4264880909417cM_1618
LG15_#42_46.2711413829491cM_11368,LG15_#40_14.4264881909417cM_31999
LG15_#43_46.8995213321189cM_13387,LG15_#44_14.6939298658463cM_34585
LG15_#39_44.6858821093558cM_22341,*
LG15_#44_46.8995214321189cM_4117,*
LG15_#40_45.5670911367202cM_23996,*
LG15_#46_46.8995216321189cM_42832,*
LG15_#45_46.8995215321189cM_6506,*
LG15_#48_46.8995218321189cM_24117,*
LG15_#49_47.7576096826762cM_36609,LG15_#45_14.6939299658463cM_49836
LG15_#47_46.8995217321189cM_3370,*
LG15_#51_49.3720103401754cM_20305,LG15_#50_14.9715002155111cM_866
LG15_#50_47.7576097826762cM_31764,*
LG15_#54_50.5831260558339cM_44760,LG15_#48_14.6939302658463cM_21867
LG15_#55_52.0725238248896cM_6823,LG15_#37_14.4264878909417cM_50601
LG15_#56_54.1415742608936cM_11388,LG15_#65_20.6573797318054cM_61
LG15_#57_56.0777942261922cM_16398,*
LG15_#53_50.5831259558339cM_11943,*
LG15_#58_56.0777943261922cM_29434,LG15_#47_14.6939301658463cM_1574
LG15_#60_56.5341902402083cM_13684,LG15_#51_16.1480642140837cM_38010
LG15_#59_56.5341901402083cM_45309,LG15_#52_16.6729098503254cM_51554
LG15_#61_56.5341903402083cM_5839,LG15_#53_17.1995631572455cM_49895
LG15_#62_59.1975013923498cM_39276,LG15_#56_17.8838564549274cM_31220
LG15_#63_60.078353211633cM_26488,LG15_#54_17.8838562549274cM_8061
LG15_#52_50.109336407906cM_46131,*
LG15_#64_60.9308278190482cM_9168,LG15_#58_18.1511787426061cM_37484
LG15_#67_60.9308281190482cM_21866,LG15_#61_19.5463517866477cM_54433
LG15_#65_60.9308279190482cM_19459,*
LG15_#69_62.3758986571768cM_8,LG15_#67_20.6573799318054cM_18875
LG15_#68_61.6566516290462cM_3878,LG15_#64_20.2935160854069cM_16656
LG15_#66_60.9308280190482cM_43288,*
LG15_#70_62.3758987571768cM_39190,*
LG15_#73_63.1476420578063cM_27777,*
LG15_#72_63.0876149813209cM_13524,*
LG15_#71_63.0876148813209cM_3337,*
LG15_#76_66.8253348528614cM_34744,LG15_#75_25.5441536699764cM_12050
LG15_#74_64.5872793861996cM_17526,*
LG15_#78_66.8253350528614cM_16509,LG15_#76_25.5441537699764cM_32982
LG15_#77_66.8253349528614cM_42304,LG15_#74_24.8022501915427cM_28970
LG15_#79_66.8253351528614cM_9528,*
LG15_#75_65.3713619632511cM_21312,*
LG15_#80_66.8253352528614cM_15113,*
LG15_#81_68.2448550295108cM_37951,*
LG15_#84_68.2448553295108cM_14103,*
LG15_#85_68.2448554295108cM_21125,LG15_#87_26.4598549995592cM_33738
LG15_#82_68.2448551295108cM_37392,*
LG15_#83_68.2448552295108cM_18890,*
LG15_#86_70.0417671903662cM_8128,LG15_#98_29.1272015946159cM_5973
LG15_#87_71.8392672674958cM_24884,LG15_#102_32.0244177221104cM_24618
LG15_#89_71.8392674674958cM_3013,*
LG15_#91_73.9947860915657cM_21904,LG15_#95_28.5824883446506cM_25725
LG15_#92_73.9947861915657cM_36948,LG15_#96_28.5824884446506cM_35066
LG15_#88_71.8392673674958cM_11597,*
LG15_#90_71.8392675674958cM_17446,*
LG15_#95_75.3849224050271cM_39910,LG15_#85_26.198969341762cM_47334
LG15_#93_73.9947862915657cM_13651,*
LG15_#94_73.9947863915657cM_554,*
LG15_#97_76.4355128947372cM_39221,*
LG15_#96_75.3849225050271cM_38610,*
LG15_#98_77.6854061260799cM_25723,LG15_#71_22.9139255349837cM_34651
LG15_#100_87.3115256928257cM_1061,LG15_#109_38.8674487349025cM_15480
LG15_#101_88.4318158461959cM_28527,LG15_#110_39.4910897864897cM_15899
LG15_#99_87.3115255928257cM_34067,*
LG15_#103_89.4183416667757cM_45879,LG15_#105_34.5853612136928cM_47076
LG15_#105_90.1316165553826cM_14305,LG15_#111_40.4910069824862cM_45303
LG15_#104_89.4183417667757cM_37610,*
LG15_#106_90.1316166553826cM_41938,LG15_#112_43.1937077670528cM_36027
LG15_#107_90.1316167553826cM_37195,*
LG15_#102_89.1666648117201cM_24490,*
LG15_#109_92.2801507884787cM_14344,*
LG15_#108_91.5610105322068cM_21732,*
LG15_#111_92.9941237839829cM_9295,LG15_#120_56.3263624329014cM_31443
LG15_#112_92.994126431875cM_42051,LG15_#114_50.0808756365954cM_55644
LG15_#114_92.994126631875cM_634,LG15_#119_55.8355684025307cM_20428
LG15_#113_92.994126531875cM_31629,*
LG15_#110_92.2801508884787cM_11901,*
LG15_#117_92.994126931875cM_20730,LG15_#115_50.0808757365954cM_5988
LG15_#116_92.994126831875cM_1299,*
LG15_#118_93.7288380166803cM_34615,LG15_#122_58.5561037373497cM_42430
LG15_#115_92.994126731875cM_24663,*
LG15_#119_95.9695872055254cM_9595,*
LG15_#120_96.6617674018612cM_27276,*
LG15_#122_96.6617676018612cM_44366,*
LG15_#124_98.0846744626789cM_43091,LG15_#131_61.0095596121199cM_28003
LG15_#121_96.6617675018612cM_29265,*
LG15_#125_98.0846745626789cM_9815,*
LG15_#123_96.6617677018612cM_34913,*
LG15_#127_99.5036500748392cM_34727,*
LG15_#129_99.5036502748392cM_42006,LG15_#139_64.9058620652807cM_44622
LG15_#126_99.5036499748392cM_38513,*
LG15_#131_99.5036504748392cM_39783,LG15_#135_63.118289466216cM_3041
LG15_#130_99.5036503748392cM_9969,*
LG15_#132_99.5036505748392cM_1288,LG15_#138_64.9058619652807cM_15225
LG15_#128_99.5036501748392cM_11262,*
LG15_#133_99.5036506748392cM_42800,*
LG15_#135_99.5036508748392cM_9788,LG15_#134_62.2379337748577cM_52845
LG15_#136_99.5036509748392cM_41535,*
LG15_#134_99.5036507748392cM_26221,*
LG15_#138_100.191078097793cM_25107,*
LG15_#137_100.191077997793cM_4794,*
LG15_#140_101.667329908013cM_12047,*
LG15_#139_100.925283037762cM_8829,*
LG15_#142_103.11636279849cM_36323,*
LG15_#144_103.11636299849cM_18862,*
LG15_#141_103.11636269849cM_5605,*
LG15_#145_103.11636309849cM_41939,LG15_#146_84.9934360214666cM_55977
LG15_#143_103.11636289849cM_16498,*
LG15_#148_103.818400246254cM_20019,LG15_#148_86.2599619205464cM_23083
LG15_#147_103.818400146254cM_30500,*
LG15_#149_103.818400346254cM_42315,LG15_#150_87.0772124832921cM_40853
LG15_#146_103.818400046254cM_7694,*
LG15_#150_103.818400446254cM_7330,*
LG15_#152_103.818400646254cM_1524,LG15_#149_87.0772123832921cM_25093
LG15_#153_104.526660355363cM_29806,LG15_#152_88.784043878663cM_52110
LG15_#155_105.253980149571cM_14282,*
LG15_#156_105.980981301381cM_6487,LG15_#157_89.0482146182537cM_26394
LG15_#154_104.526660455363cM_10646,*
LG15_#151_103.818400546254cM_26220,*
LG15_#157_105.980981401381cM_34230,*
LG15_#160_108.131241275834cM_32996,*
LG15_#158_105.980981501381cM_6558,*
LG15_#159_105.980981601381cM_18550,*
LG15_#163_108.131241575834cM_15042,LG15_#161_91.1783777252651cM_19633
LG15_#161_108.131241375834cM_10717,*
LG15_#165_108.131241775834cM_9219,LG15_#162_91.1783778252651cM_47839
LG15_#164_108.131241675834cM_44738,LG15_#166_92.0915969548202cM_40837
LG15_#166_108.833995237838cM_27326,*
LG15_#168_108.833995437838cM_10305,LG15_#182_94.7208969978518cM_10344
LG15_#162_108.131241475834cM_12125,*
LG15_#170_108.833995637838cM_42809,LG15_#181_94.4597208343593cM_6842
LG15_#167_108.833995337838cM_31776,*
LG15_#169_108.833995537838cM_4622,*
LG15_#172_108.833995837838cM_7930,LG15_#171_93.9370336698355cM_35288
LG15_#173_108.833995937838cM_8603,LG15_#176_94.459720167427cM_18279
LG15_#174_109.53539351486cM_16067,LG15_#173_94.459719867427cM_13206
LG15_#175_109.53539361486cM_44548,*
LG15_#176_109.53539371486cM_17165,LG15_#186_95.7716577563059cM_43883
LG15_#177_110.23686250474cM_25542,LG15_#190_95.7716581563059cM_29930
LG15_#171_108.833995737838cM_37777,*
LG15_#178_110.23686260474cM_43615,LG15_#199_96.2938398855574cM_36886
LG15_#180_110.23686280474cM_23623,LG15_#185_95.7716576563059cM_33978
LG15_#181_110.23686290474cM_18011,LG15_#200_96.2938399855574cM_1872
LG15_#179_110.23686270474cM_17910,*
LG15_#184_110.938261435586cM_39953,LG15_#212_97.844822102895cM_45793
LG15_#185_110.938261535586cM_9572,LG15_#198_96.2938397855574cM_47967
LG15_#186_110.938261635586cM_3393,LG15_#219_97.8448228028951cM_14689
LG15_#183_110.23686310474cM_20779,*
LG15_#187_110.938261735586cM_26466,*
LG15_#182_110.23686300474cM_13562,*
LG15_#189_110.938261935586cM_15111,*
LG15_#190_110.938262035586cM_45643,LG15_#208_97.0583161848684cM_18223
LG15_#191_110.938262135586cM_33543,LG15_#201_96.2938400855574cM_4664
LG15_#192_110.938262235586cM_236,LG15_#227_98.3654153254699cM_1434
LG15_#188_110.938261835586cM_18617,*
LG15_#193_110.938262335586cM_7420,*
LG15_#196_110.938262635586cM_31972,*
LG15_#197_112.123666720002cM_13601,LG15_#224_98.1050510827545cM_27826
LG15_#195_110.938262535586cM_36518,*
LG15_#198_114.644720024539cM_43752,*
LG15_#194_110.938262435586cM_11217,*
LG15_#201_124.294926615672cM_32238,LG15_#242_108.376370476942cM_18402
LG15_#200_122.856356657326cM_15085,*
LG15_#203_125.435384599441cM_13952,*
LG15_#199_119.305806461887cM_42206,*
LG15_#204_126.465661279925cM_15297,LG15_#247_110.495182789987cM_38306
LG15_#202_124.294926715672cM_23435,*
LG15_#206_132.727325082412cM_26152,LG15_#253_114.656788528907cM_36727
LG15_#208_141.25135543648cM_192,*
LG15_#209_143.516322468442cM_1768,LG15_#257_122.5445104593cM_26703
LG15_#207_134.31748568562cM_557,*
LG15_#210_150.412650946519cM_28871,*
LG15_#205_129.015674541417cM_17241,*
LG15_#212_151.193752048268cM_5088,LG15_#264_131.402152470532cM_12557
LG15_#213_151.193752148268cM_14980,LG15_#265_132.457693899557cM_31760
LG15_#214_157.145523115384cM_15547,*
LG16_#1_0cM_36379,LG16_#16_11.4163500098576cM_24216
LG15_#211_150.412651046519cM_26641,*
LG16_#2_4.08060555335827cM_1153,*
LG15_#215_157.145523215384cM_34393,*
LG16_#3_9.33811630366367cM_43538,*
LG16_#4_9.33811640366367cM_33501,*
LG16_#7_9.33811670366368cM_23535,*
LG16_#6_9.33811660366367cM_25803,*
LG16_#8_11.1404221407702cM_1458,LG16_#6_6.87703317325349cM_36346
LG16_#10_19.1507950793313cM_26200,LG16_#17_12.2802799425242cM_53347
LG16_#9_11.1404222407702cM_15721,LG16_#4_6.87703297325348cM_39534
LG16_#5_9.33811650366367cM_8003,*
LG16_#11_24.7881058887516cM_11830,*
LG16_#14_26.9195638072239cM_26548,*
LG16_#15_28.8549519144191cM_32354,LG16_#21_15.9289128221908cM_21611
LG16_#13_26.9195637072239cM_15157,*
LG16_#16_30.1686583296313cM_16973,LG16_#22_17.5275064341523cM_41985
LG16_#12_26.9195636072239cM_25525,*
LG16_#19_34.1604950186746cM_34266,LG16_#24_19.3325039988432cM_13024
LG16_#20_34.1604951186746cM_32514,LG16_#23_18.6407600820637cM_19273
LG16_#18_31.0426080151106cM_42312,*
LG16_#17_31.0426079151106cM_25116,*
LG16_#22_39.6129604064429cM_19014,*
LG16_#21_37.0208205375979cM_5715,*
LG16_#25_41.8343730387862cM_15088,LG16_#41_22.8908592168665cM_54688
LG16_#24_41.8343729387862cM_20697,*
LG16_#26_41.8343731387862cM_12048,LG16_#37_22.8908588168665cM_6797
LG16_#23_41.0779412608052cM_1538,*
LG16_#27_42.0025579035683cM_14176,*
LG16_#28_42.7237408761194cM_11457,LG16_#33_21.2938740509278cM_39565
LG16_#30_42.7237410761194cM_35589,LG16_#39_22.8908590168665cM_36531
LG16_#29_42.7237409761194cM_37969,LG16_#30_21.0193052114637cM_48691
LG16_#32_43.5901082805239cM_17751,LG16_#31_21.2938738509278cM_15569
LG16_#34_45.6205887278946cM_39498,*
LG16_#31_43.5901081805239cM_13260,*
LG16_#33_44.1427195600386cM_44915,*
LG16_#35_46.381751413752cM_39135,*
LG16_#37_49.4829139920436cM_29516,*
LG16_#36_49.4829138920436cM_13758,*
LG16_#38_50.1560372159997cM_22675,*
LG16_#41_50.8575184985697cM_7041,*
LG16_#39_50.8575182985697cM_35001,*
LG16_#40_50.8575183985697cM_11412,*
LG16_#42_53.8038009538954cM_4634,*
LG16_#43_54.4360842519757cM_23684,LG16_#51_29.6443073474139cM_54599
LG16_#45_58.8233436230993cM_5327,LG16_#56_37.513297004426cM_47753
LG16_#44_54.4360843519757cM_4591,LG16_#52_31.7994013319007cM_6836
LG16_#46_58.8233437230993cM_1032,LG16_#57_37.513297104426cM_51242
LG16_#47_59.7260469134099cM_13154,*
LG16_#48_61.9449050434803cM_44616,*
LG16_#50_66.5931768851302cM_37664,*
LG16_#49_61.9449051434803cM_37444,*
LG16_#52_67.3248119505269cM_30552,LG16_#78_43.0834587228696cM_40442
LG16_#51_67.3248118505269cM_2192,LG16_#76_43.0834585228696cM_45947
LG16_#54_69.023066766457cM_43982,LG16_#73_42.0323782643882cM_19146
LG16_#56_69.4244026467799cM_40488,LG16_#72_42.0323781643882cM_17457
LG16_#57_69.4244027467799cM_37983,LG16_#74_42.2861301123977cM_44841
LG16_#58_70.7103802013325cM_22228,LG16_#79_43.6109353680779cM_6417
LG16_#55_69.023066866457cM_2060,*
LG16_#59_70.7103803013325cM_5347,*
LG16_#53_69.023066666457cM_31273,*
LG16_#61_72.845779149301cM_32137,LG16_#80_43.8704517297102cM_41286
LG16_#63_75.0786444307029cM_29256,LG16_#87_45.5617270337069cM_11768
LG16_#62_74.3374468507496cM_40060,LG16_#86_45.2212373987187cM_35956
LG16_#60_72.1369540403465cM_439,*
LG16_#65_77.0822848678255cM_19358,LG16_#91_46.3254834202761cM_4384
LG16_#66_78.3520497457868cM_4864,LG16_#94_47.1257617284633cM_35869
LG16_#64_76.373602146085cM_17689,*
LG16_#69_79.0571721401749cM_29460,*
LG16_#70_79.7605686602896cM_22651,LG16_#98_48.1959061337321cM_8708
LG16_#68_79.0571720401749cM_7100,*
LG16_#71_79.7605687602895cM_37501,LG16_#96_47.3933956411071cM_8867
LG16_#73_79.7605689602896cM_35403,LG16_#95_47.3933955411071cM_39865
LG16_#72_79.7605688602896cM_4244,LG16_#99_48.1959062337321cM_47559
LG16_#74_79.7605690602896cM_8812,LG16_#97_48.1959060337321cM_46343
LG16_#67_78.3520498457869cM_3026,*
LG16_#75_79.7605691602896cM_31516,LG16_#110_48.9796195200672cM_1212
LG16_#77_79.7605693602896cM_5242,LG16_#106_48.7183316743927cM_51386
LG16_#76_79.7605692602896cM_1068,*
LG16_#80_80.4636665035221cM_39003,LG16_#108_48.9796193200672cM_28498
LG16_#81_81.1667663302732cM_33351,*
LG16_#82_81.1667664302732cM_3932,LG16_#109_48.9796194200672cM_22715
LG16_#78_79.7605694602896cM_35731,*
LG16_#79_80.4636664035221cM_37963,*
LG16_#84_81.1667666302732cM_27771,LG16_#111_49.2429424386589cM_46485
LG16_#85_81.1667667302732cM_41353,LG16_#104_48.4576082694817cM_38192
LG16_#83_81.1667665302732cM_44037,*
LG16_#86_81.8697976951326cM_6369,LG16_#114_50.3096677638875cM_16337
LG16_#87_81.8697977951326cM_41024,LG16_#117_50.5669217060706cM_47296
LG16_#90_83.2873474248551cM_19578,LG16_#120_51.3630482323144cM_14341
LG16_#88_81.8697978951326cM_23272,*
LG16_#91_83.2873475248551cM_22451,LG16_#124_51.3630486323144cM_12582
LG16_#93_83.9864600024627cM_24873,LG16_#126_52.3281092846561cM_52231
LG16_#89_81.8697979951326cM_15325,*
LG16_#94_83.9864601024627cM_4506,LG16_#125_52.0016351060609cM_18056
LG16_#92_83.2873476248551cM_43048,*
LG16_#95_83.9864602024627cM_24844,LG16_#123_51.3630485323144cM_2614
LG16_#98_85.4075545340017cM_8836,LG16_#118_50.5669218060706cM_14192
LG16_#96_84.6971625432408cM_9642,*
LG16_#100_86.1101141955807cM_26326,*
LG16_#97_85.4075544340017cM_25875,*
LG16_#99_85.4075546340017cM_22869,*
LG16_#101_86.1101142955807cM_22850,*
LG16_#104_88.3166541001697cM_46303,*
LG16_#105_89.085266901631cM_45168,LG16_#131_53.7228040659755cM_10012
LG16_#102_86.1101143955808cM_39045,*
LG16_#106_89.8025884093797cM_6721,LG16_#132_54.328259520228cM_13650
LG16_#103_88.3166540001696cM_25401,*
LG16_#107_89.8025885093797cM_25943,LG16_#128_53.4288618302742cM_4273
LG16_#109_90.5052807914468cM_20880,LG16_#137_55.2159431807273cM_3016
LG16_#108_89.8025886093797cM_7801,*
LG16_#112_90.5052810914468cM_10972,*
LG16_#110_90.5052808914468cM_25703,*
LG16_#113_91.0769620800148cM_43368,*
LG16_#111_90.5052809914468cM_35093,*
LG16_#115_93.8876686611784cM_30365,*
LG16_#114_91.0769621800148cM_1987,*
LG16_#117_93.8967202734342cM_18354,LG16_#144_56.5154334494507cM_48505
LG16_#116_93.8967201734342cM_42604,*
LG16_#119_95.3684188061799cM_37818,*
LG16_#118_93.8967203734342cM_14137,*
LG16_#121_95.3684190061799cM_10128,*
LG16_#123_95.36841920618cM_21735,LG16_#145_56.5154335494507cM_42705
LG16_#124_95.36841930618cM_45813,LG16_#140_55.8657766449737cM_52399
LG16_#122_95.36841910618cM_26201,*
LG16_#126_95.36841950618cM_11713,LG16_#142_55.8657768449737cM_25998
LG16_#125_95.36841940618cM_31619,*
LG16_#120_95.3684189061799cM_4459,*
LG16_#129_96.0879903850709cM_16842,LG16_#158_56.7755187485602cM_10624
LG16_#128_95.36841970618cM_5297,*
LG16_#127_95.36841960618cM_26723,*
LG16_#131_97.5508496749003cM_21931,*
LG16_#133_98.2415983251158cM_16506,*
LG16_#130_97.5508495749003cM_1954,*
LG16_#134_98.9526182821449cM_16861,LG16_#148_56.5154338494507cM_37536
LG16_#136_98.952618482145cM_41429,LG16_#166_57.0355202806365cM_47986
LG16_#137_98.952618582145cM_1980,LG16_#152_56.5154342494508cM_24012
LG16_#132_98.2415982251158cM_29918,*
LG16_#138_98.952618682145cM_33554,LG16_#160_56.7755189485602cM_50779
LG16_#135_98.9526183821449cM_23465,*
LG16_#140_99.6637096049892cM_18914,*
LG16_#139_99.6637095049892cM_9434,*
LG16_#142_100.383432041553cM_12362,*
LG16_#141_100.383431941553cM_44573,*
LG16_#145_102.528819328497cM_42177,LG16_#150_56.5154340494507cM_46536
LG16_#144_101.471868094613cM_18872,*
LG16_#143_100.383432141553cM_41172,*
LG16_#147_102.528819528497cM_42286,*
